#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-59
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389760993.68382	CQo9P49tLXXdrz95c	192.168.87.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FYj0XS38ryRu8OJi2l	text/html
1389761003.992768	CqE3SA9WlZXy6WB37	192.168.87.10	1120	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/1526564_10152119604388011_1094885083_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	30529	200	OK	-	-	-	(empty)	-	-	-	-	-	FNRAyK2YpLGZkPsv95	image/jpeg
1389761004.025864	C1lkIndjoi7wGsyO8	192.168.87.10	1128	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/p320x320/1606884_10152108672808011_1096043320_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12225	200	OK	-	-	-	(empty)	-	-	-	-	-	FnwSHJ275YiO7yH1q1	image/jpeg
1389761004.024779	C37BHW2PMKkf45t9t3	192.168.87.10	1126	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/1536670_10152114563643011_608515114_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18210	200	OK	-	-	-	(empty)	-	-	-	-	-	FebjxD3wLP2Je7rsjb	image/jpeg
1389761003.99334	CeEZYp4jBzhO0tWlFh	192.168.87.10	1117	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/gmap/?tp=GDMP&google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389761004.008327	Ck8iLo4UypfIqYJpcb	192.168.87.10	1112	199.233.57.41	80	2	GET	bcp.crwdcntrl.net	/map/c=510/tp=RAPL/tpid=fe43b8c2d8217a2b2c19765b1ed1588c8e5571ca4fa554b30cc531685404f56bcd86dd5f16136f68	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	F1Fa0221xeJtEs3cf	image/gif
1389761004.02513	CQMZxI2v1k217Xf3u2	192.168.87.10	1118	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/map/c=1811/tp=TBMG/tpid=5595608287508172176	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FOcois2IPjy1t8xhUg	image/gif
1389761003.8122	COCUcJ2UruvlAU3yye	192.168.87.10	1111	107.6.106.10	80	1	GET	loadm.exelator.com	/load/?p=204&g=260&buid=2ab37be0d73d9fc170cab2532ce44650&j=0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.659225	CAL6sg1UAJaWStm6ra	192.168.87.10	1093	89.207.129.104	80	2	GET	www.googleadvertstat.com	/stat.php	http://www.besthealthmag.ca/sites/default/files/images/advertisign.swf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	97	200	OK	-	-	-	(empty)	-	-	-	-	-	FH4cjx3TOj9Jg6uWG2	text/plain
1389761004.309052	Cv6ACC3hnwrfolKlpl	192.168.87.10	1125	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/s403x403/1148997_10152110361008011_1527220569_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	26381	200	OK	-	-	-	(empty)	-	-	-	-	-	FRJ6r53eqey1r8Tr13	image/jpeg
1389761004.330142	CqE3SA9WlZXy6WB37	192.168.87.10	1120	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/t1/1545786_10152117045953011_1632377246_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17916	200	OK	-	-	-	(empty)	-	-	-	-	-	FGK28q1ER9frZLo1m2	image/jpeg
1389761004.304697	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	5	GET	cm.g.doubleclick.net	/pixel?google_sc&google_nid=invitemedia&google_cm&google_hm=HqrJEPBGTM6UYrkjZ8BdBA==	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	337	302	Found	-	-	-	(empty)	-	-	-	-	-	FvMFRF1Zgq8JhZdEre	text/html
1389761004.333399	CwzegT36wZ9mijK1Z7	192.168.87.10	1060	77.67.127.25	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yZ/r/c1vij96utyh.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11676	200	OK	-	-	-	(empty)	-	-	-	-	-	FIl4Ea2U2gS0hDWuL8	image/png
1389761004.33037	CEYtEg1TaAO6Eaqksa	192.168.87.10	1119	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/p320x320/1503441_10152115287318011_853759213_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	20061	200	OK	-	-	-	(empty)	-	-	-	-	-	FnjP3I2x87Hzyfhfmd	image/jpeg
1389761004.330928	C3No4d7epSaINVYI4	192.168.87.10	1121	31.13.70.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/s403x403/1546093_10152121030558011_650553312_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	38025	200	OK	-	-	-	(empty)	-	-	-	-	-	FBfFfh1bSokxj14RU5	image/jpeg
1389761004.331306	CGMqJc3EOhTAgdAaFc	192.168.87.10	1131	184.172.45.187	80	1	GET	datacapture.motrixi.com	/?f=trackOther&creative_id=1&exchange=lotme&site=pub_direct&event_id=2ab37be0d73d9fc170cab2532ce44650	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FbcLzN2eIoMgswpLGi	image/gif
1389761004.331563	CCgxlE1GcFl3h7Wnbl	192.168.87.10	1130	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/map/c=281/rand=144875363/tpid=6920156433907022850/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	Fu9Yqf4wGWZVwsN8l3	image/gif
1389761004.330695	CbzOh521OcnkYl8HD6	192.168.87.10	1127	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1554380_10152110725073011_1217169723_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8324	200	OK	-	-	-	(empty)	-	-	-	-	-	FXsCEqILAFG8m1ej2	image/jpeg
1389761004.308457	C53dK127H2e8Iw1i5i	192.168.87.10	1122	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/map/c=1777/tp=AOLS/tpid=19dc4bm0tbjq65	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FuRZ7E3WlMiYVg3EU9	image/gif
1389761004.308758	Cqd7rm45OblfTpcoqd	192.168.87.10	1124	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1526988_10152118981993011_1110228517_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22201	200	OK	-	-	-	(empty)	-	-	-	-	-	FiOZk125paaQ4rCvd1	image/jpeg
1389761004.309314	CmqlUx2RVhIs5U8jLf	192.168.87.10	1123	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-ash3/t1/1601249_10152119078598011_1521890160_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15669	200	OK	-	-	-	(empty)	-	-	-	-	-	F4wYzQ3O8uqnXVBER3	image/jpeg
1389761004.855555	CEkmAH3APzjLsre0Qf	192.168.87.10	1132	50.112.178.55	80	1	GET	r.nexac.com	/e/getdata.xgi?dt=br&pkey=rfkm88wbvzn36&reppipe=,&edr=on&repequal=_&ru=http://p.acxiom-online.com/pixel/pel?pid=1001&id=<na_da>&t=1004&uid=<na_id>&dpid=3011&ord=1000&fwd=http%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fc%3D1205%2Fseg%3D%23DATTRIBUTES%23	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761004.854603	CMoGD91duYL45e4Zi	192.168.87.10	1129	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn2/1554527_10152113168838011_1411912725_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11673	200	OK	-	-	-	(empty)	-	-	-	-	-	FVqUox3wNckCeELjFj	image/jpeg
1389761004.933532	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	6	GET	cm.g.doubleclick.net	/pixel?google_sc=&google_nid=invitemedia&google_cm=&google_hm=HqrJEPBGTM6UYrkjZ8BdBA==&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	251	302	Found	-	-	-	(empty)	-	-	-	-	-	FWHWIg3mhoeNJUaTXe	text/html
1389761004.855067	CdQwqy1etvJhoyLEj3	192.168.87.10	1054	173.252.112.23	80	3	GET	www.facebook.com	/images/spacer.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FKfDfmKAP1iyN7mWb	image/gif
1389761004.915861	C9A0wosBqkTNTXRw3	192.168.87.10	1101	176.32.97.193	80	2	GET	load.s3.amazonaws.com	/pixel.gif	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1389761005.137814	CzZ0oz1ItKFqy7Uu29	192.168.87.10	1135	199.27.77.184	80	1	GET	www.bkrtx.com	/js/bk-static.js	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	28126	200	OK	-	-	-	(empty)	-	-	-	-	-	FCM5Ne29vB9gxyQbHe	text/plain
1389761005.091033	CjdOQu3nKTTejjuyLj	192.168.87.10	1114	199.233.57.41	80	2	GET	ad.crwdcntrl.net	/5/pe=y/c=865/var=lotjson	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	205	200	OK	-	-	-	(empty)	-	-	-	-	-	Fie9xI3wH2KTKHx9Eh	text/plain
1389761005.107796	CsLnLn4SlzEK2trybi	192.168.87.10	1105	54.209.149.173	80	3	GET	p.acxiom-online.com	/pixel/pel?pid=1001&id=&t=1004&uid=&dpid=3011&ord=1000&fwd=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761005.130408	Cqd7rm45OblfTpcoqd	192.168.87.10	1124	31.13.65.7	80	2	GET	scontent-a.xx.fbcdn.net	/hphotos-ash3/t1/1557533_10152110665363011_968617514_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15703	200	OK	-	-	-	(empty)	-	-	-	-	-	FwIKjK3pi6r3NCo9n3	image/jpeg
1389761005.132503	C70Qn84WVt0FFpmRZi	192.168.87.10	1134	165.254.146.200	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDUYG0A6mRXBbzt&w=154&h=154&url=https://scontent-a.xx.fbcdn.net/hphotos-prn2/1557444_10152113056458011_815810856_n.jpg&cfs=1&sx=0&sy=1&sw=353&sh=353	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4704	200	OK	-	-	-	(empty)	-	-	-	-	-	F9gF593lhCyH4QDY5b	image/jpeg
1389761005.198546	CizB4d3JXsyjryT3Hc	192.168.87.10	1047	74.125.224.252	80	4	GET	ad.doubleclick.net	/activity;src=1901398;type=dmpwy987;cat=dmp;u1=085de9f5-1e62-4aa0-b11c-26919aa3ddf0;ord=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FEODKt1DEkKBUMeMff	image/gif
1389761005.360204	CjAyBT23dUqxGq6J5	192.168.87.10	1136	108.170.199.179	80	1	GET	g-pixel.invitemedia.com	/gmatcher?google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FZWg5Y2BZAZefjqhs6	image/gif
1389761005.387062	C70Qn84WVt0FFpmRZi	192.168.87.10	1134	165.254.146.200	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDwn8i1jI1zJfwt&w=398&h=208&url=http://www.besthealthmag.ca/sites/default/files/images/Jan-Feb-Cover.jpg&cfs=1&sx=0&sy=10&sw=500&sh=261	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18742	200	OK	-	-	-	(empty)	-	-	-	-	-	FlKJXw40xoysQpz8D2	image/jpeg
1389761005.137473	C1mSWq2aPEhrhvTd41	192.168.87.10	1133	165.254.146.200	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDIZsVQqV7PDg-r&w=90&h=90&url=http://bit.ly/1funlUX/no_facebook_preview_picture.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FfGcRS201kAasajYZ8	image/gif
1389761006.063972	CizR8x2wP5qx03a6G4	192.168.87.10	1106	50.97.236.98	80	2	GET	tags.bluekai.com	/site/2554?ret=html&phint=Prepackage=Persuasion&phint=Prepackage=Health and Fitness Buffs&phint=__bk_k=&phint=__bk_pr=http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr&phint=__bk_l=http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D&limit=1&r=39647678	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	195	200	OK	-	-	-	(empty)	-	-	-	-	-	FwPep43SeGzpcZwUj8	text/html
1389761006.078034	CogvFuQljL8FBAto3	192.168.87.10	1137	54.213.12.49	80	1	GET	rc.rlcdn.com	/127121.html	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2564	200	OK	-	-	-	(empty)	-	-	-	-	-	FTKirl4Ezjyqd5B6Y9	text/html
1389761006.064695	CIJllj2QucMAN4FsFg	192.168.87.10	1138	23.74.143.8	80	1	GET	api.choicestream.com	/instr/crunch/lotame/seg?seg=2726&type=push	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.210886	CxlGrcQBYvXnOtBma	192.168.87.10	1108	68.67.128.76	80	3	GET	ib.adnxs.com	/getuid?http://api.choicestream.com/instr/crunch/apnxs/uid?uid=$UID&ak=&_=1815133648	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.22496	CizR8x2wP5qx03a6G4	192.168.87.10	1106	50.97.236.98	80	3	GET	tags.bluekai.com	/site/2035?phint=rluid=c1b69b1f731d0def85cb5a7bbf498749b097b7e83719599cec65983610db94902971936f2f944561	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FJO0ZW1lVSCKLfKSNl	image/gif
1389761006.211336	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	7	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm&google_sc&	http://tags.bluekai.com/site/2554?ret=html&phint=Prepackage%3DPersuasion&phint=Prepackage%3DHealth%20and%20Fitness%20Buffs&phint=__bk_k%3D&phint=__bk_pr%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fct%3Dy%2Fc%3D2201%2Frand%3D456486190%2Fpv%3Dy%2Fint%3D%2523OpR%252335963%2523Language%2520%253A%2520en%2Frt%3Difr&phint=__bk_l%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2Fpx%3FYz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%253D&limit=1&r=39647678	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	294	302	Found	-	-	-	(empty)	-	-	-	-	-	FLpZnm3rw7j0W7nw3e	text/html
1389761006.316653	Cj9CaF4ajmT7WZGS5c	192.168.87.10	1140	68.67.128.76	80	1	GET	ib.adnxs.com	/getuid?http://idsync.rlcdn.com/52154.gif?partner_uid=$UID	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.330408	C2piyM1IgI5oKyqw38	192.168.87.10	1143	74.121.136.104	80	1	GET	sync.mathtag.com	/sync/img?mt_exid=10017&redir=http://idsync.rlcdn.com/47154.gif?partner_uid=[MM_UUID]	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.23201	CIJllj2QucMAN4FsFg	192.168.87.10	1138	23.74.143.8	80	2	GET	api.choicestream.com	/instr/crunch/apnxs/uid?uid=6920156433907022850&ak=&_=1815133648	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz6aVi4rzMMdMBjBeg	image/gif
1389761006.329876	CGNJie3kDPpt6TUYS4	192.168.87.10	1142	54.201.130.175	80	1	GET	dpm.demdex.net	/ibs:dpid=477&dpuuid=200e056f77d45144f31ea776d55f3eb68d9706faf0981c0f53de70bee2e6e66cb0da87c991749652&redir=http://idsync.rlcdn.com/362248.gif?partner_uid=${DD_UUID}	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.329518	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	8	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm=&google_sc=&google_tc=	http://tags.bluekai.com/site/2554?ret=html&phint=Prepackage%3DPersuasion&phint=Prepackage%3DHealth%20and%20Fitness%20Buffs&phint=__bk_k%3D&phint=__bk_pr%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fct%3Dy%2Fc%3D2201%2Frand%3D456486190%2Fpv%3Dy%2Fint%3D%2523OpR%252335963%2523Language%2520%253A%2520en%2Frt%3Difr&phint=__bk_l%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2Fpx%3FYz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%253D&limit=1&r=39647678	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	253	302	Found	-	-	-	(empty)	-	-	-	-	-	Fuh1Hm4Pm4Y8Zltsf6	text/html
1389761006.364594	C2piyM1IgI5oKyqw38	192.168.87.10	1143	74.121.136.104	80	2	GET	sync.mathtag.com	/sync/img?mt_exid=10017&redir=http://idsync.rlcdn.com/47154.gif?partner_uid=[MM_UUID]&mm_bnc&mm_bct	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761006.370944	CizR8x2wP5qx03a6G4	192.168.87.10	1106	50.97.236.98	80	4	GET	tags.bluekai.com	/site/2981?id=&google_error=3	http://tags.bluekai.com/site/2554?ret=html&phint=Prepackage%3DPersuasion&phint=Prepackage%3DHealth%20and%20Fitness%20Buffs&phint=__bk_k%3D&phint=__bk_pr%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fct%3Dy%2Fc%3D2201%2Frand%3D456486190%2Fpv%3Dy%2Fint%3D%2523OpR%252335963%2523Language%2520%253A%2520en%2Frt%3Difr&phint=__bk_l%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2Fpx%3FYz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE%253D&limit=1&r=39647678	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy4ih44SmdouAHDlcj	image/gif
1389761006.343389	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	3	GET	idsync.rlcdn.com	/52154.gif?partner_uid=6920156433907022850	http://rc.rlcdn.com/127121.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn2WXI7y0vkYFm2M	image/gif
