#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389583671.842811	CCfLV41YJnGfa8t876	192.168.17.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FBniDe4YkE9OVgLUjl	text/html
1389583681.108721	CuhNP63G7s2Sqaj4kl	192.168.17.10	1123	184.28.16.82	80	3	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	969	200	OK	-	-	-	(empty)	-	-	-	-	-	FELIW03lO1WV22D2h	binary
1389583681.121187	CpNChj40Ygc1DPlPVc	192.168.17.10	1126	69.194.244.13	80	1	GET	d.turn.com	/r/dd/id/L2NzaWQvMS9jaWQvMzQ4ODM4MC90LzI/dpuid/185778f99a2751ef38b78e3bbcbb4528	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw1rkpIiUeA2Gnxq7	image/gif
1389583681.04945	C8unqA2BSJ1vMdgCBd	192.168.17.10	1116	199.233.57.41	80	1	GET	lotame.nexac.com	/5/c=205/dc=0/pid=185778f99a2751ef38b78e3bbcbb4528/tp=DLGX/tpc=na_id	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FCZhBXGtruokstGAg	image/gif
1389583681.047845	CH9DwQKgaL9rJ39h5	192.168.17.10	1112	108.170.199.171	80	1	GET	segment-pixel.invitemedia.com	/set_partner_uid?partnerID=88&partnerUID=185778f99a2751ef38b78e3bbcbb4528&sscs_active=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.047498	CZqbse1moLwP7EZoe2	192.168.17.10	1117	162.217.96.200	80	1	GET	loadm.exelator.com	/load/?p=204&g=260&buid=185778f99a2751ef38b78e3bbcbb4528&j=0&xl8blockcheck=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.07206	Cuwg8E3URDLK9rAK2g	192.168.17.10	1118	199.233.57.41	80	1	GET	ad.crwdcntrl.net	/5/c=2960/pe=y?http://datacapture.motrixi.com/?f=trackOther&creative_id=1&exchange=lotme&site=pub_direct&event_id=${profile_id}	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.047228	CyGAi73OIaRnVTFFTk	192.168.17.10	1113	50.17.216.60	80	1	GET	rtd.tubemogul.com	/upi/pid/bsTd8NdE?redir=http://bcp.crwdcntrl.net/map/c=1811/tp=TBMG/tpid=${TM_USER_ID}	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.239395	CuhNP63G7s2Sqaj4kl	192.168.17.10	1123	184.28.16.82	80	4	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/DE28F4A4FFE5B92FA3C503D1A349A7F9962A8212.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	856	200	OK	-	-	-	(empty)	-	-	-	-	-	FckfXf4doFydZ6Ycnl	binary
1389583681.25008	CzACQP43MPNg8WH2a	192.168.17.10	1119	74.125.224.89	80	2	GET	cm.g.doubleclick.net	/pixel?google_nid=lotameddp&google_cm=&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	242	302	Found	-	-	-	(empty)	-	-	-	-	-	FGrKuB2uJmTQKoUnfj	text/html
1389583681.27703	Cefx7226VtodcPxOE4	192.168.17.10	1122	74.125.224.89	80	2	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm=&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	254	302	Found	-	-	-	(empty)	-	-	-	-	-	Ff3AvNQRGGLrHLPc3	text/html
1389583681.28114	CdA3QW2f0WXCmPyMif	192.168.17.10	1124	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1818	200	OK	-	-	-	(empty)	-	-	-	-	-	FcN15o3mOkjQmelMRg	text/html
1389583681.335778	CzACQP43MPNg8WH2a	192.168.17.10	1119	74.125.224.89	80	3	GET	cm.g.doubleclick.net	/pixel?google_sc&google_nid=invitemedia&google_cm&google_hm=dm05WboiQ16mVMmD6YHGuQ==	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	337	302	Found	-	-	-	(empty)	-	-	-	-	-	Fhs6rJ2M68BxTeBRMl	text/html
1389583681.280773	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	6	GET	bcp.crwdcntrl.net	/q?c=566&tp=RMXL&provider_id=164135&expiration=1390793164&TTL=1389583624&sigver=0&sig=37080f3d1ec085f980947c61addeff1a2560f902	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FFxaVj4fsJOXEgXjrb	image/gif
1389583681.324751	CEhda28onR1wiFnC7	192.168.17.10	1127	50.17.217.56	80	1	GET	log.pinterest.com	/?via=http://www.besthealthmag.ca/&guid=h4qjcAiS_9dr&type=pidget&callback=PIN_1389597951250.f.callback[0]	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.384296	Cefx7226VtodcPxOE4	192.168.17.10	1122	74.125.224.89	80	3	GET	cm.g.doubleclick.net	/pixel?google_sc=&google_nid=invitemedia&google_cm=&google_hm=dm05WboiQ16mVMmD6YHGuQ==&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	251	302	Found	-	-	-	(empty)	-	-	-	-	-	FL29e37WW2fkrzsS1	text/html
1389583681.335221	Cjua7O3lROtrK9Y5Xi	192.168.17.10	1128	162.217.96.200	80	1	GET	loadm.exelator.com	/load/?p=204&g=261&buid=185778f99a2751ef38b78e3bbcbb4528&j=0&xl8blockcheck=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.397925	C6C5bJ1qwcWo0X4lC	192.168.17.10	1133	184.172.45.187	80	1	GET	datacapture.motrixi.com	/?f=trackOther&creative_id=1&exchange=lotme&site=pub_direct&event_id=185778f99a2751ef38b78e3bbcbb4528	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F9dMt13Red5mUfC8vf	image/gif
1389583681.385774	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	7	GET	bcp.crwdcntrl.net	/gmap/?tp=GDMP&google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.482344	CkVJCf2BoWIuOx3X33	192.168.17.10	1135	50.18.252.219	80	1	GET	api.bizographics.com	/v1/profile.redirect?api_key=876f79285d88477891afb9409d8279db&callback_url=http://loadus.exelator.com/load/?p=177&j=0&g=901&delimiter=,&&functional_area_prefix=functional_area=,&functional_area_delimiter=,&industry_prefix=industry=,&industry_delimiter=,&group_prefix=group=,&group_delimiter=,&cb_param=,	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.41829	CkCjLn13iYIP5xkrC1	192.168.17.10	1129	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/map/c=1811/tp=TBMG/tpid=-1894326689783829595	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	F6rvbU36SaPWsyP7Wd	image/gif
1389583681.419704	CHdhDZ307JpwdlMTgh	192.168.17.10	1132	176.32.99.177	80	1	GET	load.s3.amazonaws.com	/pixel.gif	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FXSpPkV1XQeSK3Gn7	image/gif
1389583681.418868	C0KpJmXNmJnN82BD6	192.168.17.10	1131	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/map/c=1777/tp=AOLS/tpid=19d6n6c1t1ta2n	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FtP4Vi3hf6FGWBc8z6	image/gif
1389583681.419437	CfnmFr2bB3APYm4Ygb	192.168.17.10	1130	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/gmap/?google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.487094	CkVJCf2BoWIuOx3X33	192.168.17.10	1135	50.18.252.219	80	2	GET	api.bizographics.com	/v1/profile.redirect?api_key=876f79285d88477891afb9409d8279db&callback_url=http://loadus.exelator.com/load/?p=177&j=0&g=901&delimiter=,&&functional_area_prefix=functional_area=,&functional_area_delimiter=,&industry_prefix=industry=,&industry_delimiter=,&group_prefix=group=,&group_delimiter=,&cb_param=,&3pc=true	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.494535	CZ7noj3QT3jA0uykpe	192.168.17.10	1136	23.5.5.163	80	1	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	FoQD8b1jEfQhliRqOd	binary
1389583681.518675	CaZibToPdLjPA8e59	192.168.17.10	1137	72.21.91.29	80	1	GET	crl3.digicert.com	/DigiCertHighAssuranceEVRootCA.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	543	200	OK	-	-	-	(empty)	-	-	-	-	-	FAIMDVuIGQfebYI6b	binary
1389583681.529932	CaZibToPdLjPA8e59	192.168.17.10	1137	72.21.91.29	80	2	GET	crl3.digicert.com	/ca3-g13.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	17640	200	OK	-	-	-	(empty)	-	-	-	-	-	FQGcaG3emhaPUMV1Wi	binary
1389583681.556056	CJK5ZE4tz2zp3NNN1f	192.168.17.10	1138	23.5.5.163	80	1	GET	gtssl-crl.geotrust.com	/crls/gtssl.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1003	200	OK	-	-	-	(empty)	-	-	-	-	-	FlS3bH3L5uFYvsTgbj	binary
1389583681.027169	C8A9h2e7NKnc3mEt1	192.168.17.10	1104	89.207.129.104	80	2	GET	www.googleadvertstat.com	/stat.php	http://www.besthealthmag.ca/sites/default/files/images/advertisign.swf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	87	200	OK	-	-	-	(empty)	-	-	-	-	-	Ffw0lB2UMognaxFXJk	text/plain
1389583681.627853	CEwzIv4aDOW6U8HeHj	192.168.17.10	1140	199.27.79.185	80	1	GET	www.bkrtx.com	/js/bk-static.js	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	28126	200	OK	-	-	-	(empty)	-	-	-	-	-	FGkK1H2oWBFI6F4409	text/plain
1389583681.555201	C5Hj2E2vXk8Abtohpk	192.168.17.10	1134	108.170.199.171	80	1	GET	g-pixel.invitemedia.com	/gmatcher?google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FfFmxe1FNqrs512DZk	image/gif
1389583681.592524	Cuwg8E3URDLK9rAK2g	192.168.17.10	1118	199.233.57.41	80	2	GET	ad.crwdcntrl.net	/5/pe=y/c=865/var=lotjson	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	205	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv6jUk340mdKc53lR6	text/plain
1389583681.668024	Cj83C52W7vhFDAFfJ3	192.168.17.10	1141	23.200.68.174	80	1	GET	ads.pubmatic.com	/AdServer/js/universalpixel.js	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1563	200	OK	-	-	-	(empty)	-	-	-	-	-	FDBRlz3THl3DwiCf6d	text/html
1389583681.557741	CL7IT11Zb5XbdECGk8	192.168.17.10	1139	107.6.91.102	80	1	GET	loadus.exelator.com	/load/?p=177&j=0&g=901&company_size=large,&group=,business_professional,tech_business_professional,&industry=,business_services,manufacturing,manufacturing_computer_equipment,software,&location=california&,=-9808457708180862	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.780332	CXawtA1Jp3eyiY6Mm1	192.168.17.10	1143	66.70.125.100	80	1	GET	image3.pubmatic.com	/AdServer/UPug?operId=2&pubId=30710&pixId=176&ran=0.40880241695609615&pageURL=http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D&refURL=http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	734	200	OK	-	-	-	(empty)	-	-	-	-	-	FtQUSy1uvaljj1tLz6	text/html
1389583681.77969	CHdhDZ307JpwdlMTgh	192.168.17.10	1132	176.32.99.177	80	2	GET	load.s3.amazonaws.com	/pixel.gif	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.780066	CstAIr3Dig6uYGHmEg	192.168.17.10	1142	2.21.31.8	80	1	GET	api.choicestream.com	/instr/crunch/lotame/seg?seg=2726&type=push	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.987261	CjFrlcHDYC5Z0xSda	192.168.17.10	1110	68.67.128.18	80	3	GET	ib.adnxs.com	/getuid?http://api.choicestream.com/instr/crunch/apnxs/uid?uid=$UID&ak=&_=459879067	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389583682.009612	CstAIr3Dig6uYGHmEg	192.168.17.10	1142	2.21.31.8	80	2	GET	api.choicestream.com	/instr/crunch/apnxs/uid?uid=5722168801713095278&ak=&_=459879067	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FJT4bA1ppWhzP6Jcd	image/gif
1389583682.168618	CUzckN20ogStllmUYb	192.168.17.10	1144	66.70.125.101	80	1	GET	ptrack.pubmatic.com	/AdServer/PugTracker?pixId=176&pubId=30710&ran=0.40880241695609615&pmoo=0&dnt=0&pageURL=http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D&refURL=http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389583682.130793	Cj83C52W7vhFDAFfJ3	192.168.17.10	1141	23.200.68.174	80	2	GET	ads.pubmatic.com	/UniversalPixel/30710/176/pixel.js	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389583682.277931	CYtZxa4hgs8xzHUaEk	192.168.17.10	1120	50.97.236.98	80	2	GET	tags.bluekai.com	/site/2554?ret=html&phint=Prepackage=Persuasion&phint=Prepackage=Health and Fitness Buffs&phint=__bk_k=&phint=__bk_pr=http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr&phint=__bk_l=http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D&limit=1&r=86836716	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	195	200	OK	-	-	-	(empty)	-	-	-	-	-	FjD8Bt2rdMlf2Uy81	text/html
1389583682.285486	CBmuLwKX3EB0SveY5	192.168.17.10	1145	162.208.20.169	80	1	GET	segs.btrll.com	/v1/tpix/-/-/-/-/-/sid.6552828 width=1	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583682.413359	CYsSjR3KjAOo0G9Ou8	192.168.17.10	1146	54.230.137.161	80	1	GET	cache.btrll.com	/default/Pix-1x1.gif	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FGPwa62AZkd6NNtvpd	image/gif
1389583682.463301	Ckl2Yu4IEKjzFmdjQe	192.168.17.10	1147	93.184.216.139	80	1	GET	platform.twitter.com	/embed/timeline.037a0cac0aa5abbe2c1b5c5cd368d398.default.css	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40808	200	OK	-	-	-	(empty)	-	-	-	-	-	F7XEkJ2R7UWDJnSZF6	text/plain
1389583682.881778	CzACQP43MPNg8WH2a	192.168.17.10	1119	74.125.224.89	80	4	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm&google_sc&	http://tags.bluekai.com/site/2554?ret=html&phint=Prepackage%3DPersuasion&phint=Prepackage%3DHealth%20and%20Fitness%20Buffs&phint=__bk_k%3D&phint=__bk_pr%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fct%3Dy%2Fc%3D2201%2Frand%3D132660204%2Fpv%3Dy%2Fint%3D%2523OpR%252335963%2523Language%2520%253A%2520en%2Frt%3Difr&phint=__bk_l%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2Fpx%3FYz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%253D&limit=1&r=86836716	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	294	302	Found	-	-	-	(empty)	-	-	-	-	-	Fy9nzB2nPWsrJW4FYa	text/html
1389583682.926386	Cefx7226VtodcPxOE4	192.168.17.10	1122	74.125.224.89	80	4	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm=&google_sc=&google_tc=	http://tags.bluekai.com/site/2554?ret=html&phint=Prepackage%3DPersuasion&phint=Prepackage%3DHealth%20and%20Fitness%20Buffs&phint=__bk_k%3D&phint=__bk_pr%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fct%3Dy%2Fc%3D2201%2Frand%3D132660204%2Fpv%3Dy%2Fint%3D%2523OpR%252335963%2523Language%2520%253A%2520en%2Frt%3Difr&phint=__bk_l%3Dhttp%3A%2F%2Fbcp.crwdcntrl.net%2Fpx%3FYz0yMjAxJnB4aWQ9MjM3MTgsMzg2LDE3NjI2LDU3NjY3LDY0MTY3JnB4bGltPTE%253D&limit=1&r=86836716	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	253	302	Found	-	-	-	(empty)	-	-	-	-	-	FxBmbTqesbTocvOo5	text/html
