#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-02-54
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356060706.383327	Cvzvuc3ssz2OtsOpH5	192.168.5.10	1030	216.239.32.21	80	1	GET	pornochilango.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	226	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FWJIt63o5AjhzwsYMi	text/html
1356060746.419153	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	7	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/3/3.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12385	200	OK	-	-	-	(empty)	-	-	-	-	-	FeYsug3JibtM4XtNef	image/jpeg
1356060746.517117	CRSa4Z2OZjP0TAqqsb	192.168.5.10	1137	93.184.216.169	80	1	GET	a0.twimg.com	/profile_images/1175322030/Baile_sensual_001_0001a_normal.png	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3813	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj6Fwk4r13VJvToUP2	image/png
1356060746.515296	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	8	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/300x250/51646/1.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21572	200	OK	-	-	-	(empty)	-	-	-	-	-	FLzt2X2vnidAl5sSMd	image/jpeg
1356060746.56647	CT6J4r28freTCiAIx5	192.168.5.10	1134	184.107.243.243	80	2	GET	qusjin.info	/images/loading.gif	http://qusjin.info/cd7ee1b63332edee153652993a6acf5a	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	136	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo6gdK3hk6jWke7Xe3	text/html
1356060746.516814	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	8	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/300x250/51646/2.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	22250	200	OK	-	-	-	(empty)	-	-	-	-	-	FJWt6K29CyBcdn3ju6	image/jpeg
1356060746.928645	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	9	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/300x250/51646/3.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33782	200	OK	-	-	-	(empty)	-	-	-	-	-	FPZHpz4G8isP6hBNP3	image/jpeg
1356060746.928975	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	9	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/300x250/51646/4.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33233	200	OK	-	-	-	(empty)	-	-	-	-	-	F9Anew3iJgKn4dr648	image/jpeg
1356060747.116771	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	10	GET	cdn.trafficbroker.com	/TrafficBroker/static/ads_by.png	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3571	200	OK	-	-	-	(empty)	-	-	-	-	-	FOFk9u44CanOSFyM8k	image/png
1356060747.209281	CqBd3p3wuhNEhPaDGa	192.168.5.10	1138	5.199.175.59	443	1	GET	whicheverallbusiness.pro	/src/memlogin/ratingdc.php?script=29&style=36&thumbs=674&showcase=47&sony=893	http://qusjin.info/cd7ee1b63332edee153652993a6acf5a	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1802	200	OK	-	-	-	(empty)	-	-	-	-	-	FCU0k11Dfoyb9TVBd2	text/html
1356060747.116549	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	10	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/300x250/51646/5.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20204	200	OK	-	-	-	(empty)	-	-	-	-	-	FzAIiYTOSIc30rddh	image/jpeg
1356060751.064156	C3Hc6o1rkVCHj30yV6	192.168.5.10	1124	184.29.143.144	80	2	GET	platform.twitter.com	/widgets/tweet_button.1355514129.html	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	59444	200	OK	-	-	-	(empty)	-	-	-	-	-	FCriG21cTdZinWiew7	text/html
1356060751.458983	CtM34T1Rksmm8tk8Xd	192.168.5.10	1140	184.29.143.144	80	1	GET	platform.twitter.com	/widgets/follow_button.1355514129.html	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	69726	200	OK	-	-	-	(empty)	-	-	-	-	-	FWG3iL34YRjGSsA3Kk	text/html
1356060751.970986	CcZYsT2AY94KV92gQ9	192.168.5.10	1141	184.29.143.144	80	1	GET	p.twitter.com	/t.gif?_=1356075029203&count=horizontal&id=twitter-widget-0&lang=es&original_referer=http://www.pornochilango.com/&size=m&text=PORNO CHILANGO&url=http://www.pornochilango.com/&via=pornochilango&type=share&twttr_referrer=http://www.pornochilango.com/&twttr_widget=1&twttr_hask=0&twttr_li=0&twttr_pid=	http://platform.twitter.com/widgets/tweet_button.1355514129.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FwSom040LylX1XIDra	image/gif
1356060751.994829	C3Hc6o1rkVCHj30yV6	192.168.5.10	1124	184.29.143.144	80	3	GET	platform.twitter.com	/widgets/images/btn.80461603b10bcad420939ef5204c466a.gif	http://platform.twitter.com/widgets/tweet_button.1355514129.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	898	200	OK	-	-	-	(empty)	-	-	-	-	-	FQkzzOAAYODaEnTv8	image/gif
1356060752.182557	CcZYsT2AY94KV92gQ9	192.168.5.10	1141	184.29.143.144	80	2	GET	p.twitter.com	/f.gif?_=1356075029515&id=twitter-widget-1&lang=es&screen_name=pornochilango&show_count=false&show_screen_name=true&size=m&twttr_variant=2.0&twttr_referrer=http://www.pornochilango.com/&twttr_widget=1&twttr_hask=0&twttr_li=0&twttr_pid=v3:1356060634368918830111038	http://platform.twitter.com/widgets/follow_button.1355514129.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FfgViD3EedXQzJT6L5	image/gif
1356060752.371293	Ckf22m3zPsSAfyTvNe	192.168.5.10	1143	184.29.143.144	80	1	GET	cdn.api.twitter.com	/1/users/show.json?screen_name=pornochilango&callback=twttr.setFollowersCount	http://platform.twitter.com/widgets/follow_button.1355514129.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2107	200	OK	-	-	-	(empty)	-	-	-	-	-	FOH4jp2oqBdUBBPh2i	text/plain
1356060752.424364	CM4eoE2XfXDsML8dk7	192.168.5.10	1144	67.202.94.94	80	1	GET	whos.amung.us	/pingjs/?k=a8ja1hipykjr&t=PORNO CHILANGO&c=m&y=&a=1&r=748467	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31	200	OK	-	-	-	(empty)	-	-	-	-	-	FhIEtkRsKDVhQV3Af	text/plain
1356060752.424663	Cd1q5W1ouZgMpJPHX5	192.168.5.10	1145	67.202.94.94	80	1	GET	whos.amung.us	/pingjs/?k=7e4lxyptnjbo&t=PORNO CHILANGO&c=u&y=&a=0&r=803943	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31	200	OK	-	-	-	(empty)	-	-	-	-	-	FiLiLM3DmqKSPFxeTl	text/plain
1356060752.424896	Cinioe2AoKoVaJLlbg	192.168.5.10	1146	107.14.41.145	80	1	GET	cdn.tynt.com	/tc.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8345	200	OK	-	-	-	(empty)	-	-	-	-	-	F25yRf2FImpndzN7P2	text/plain
1356060752.426745	CnAWmm25mRW8ylN2md	192.168.5.10	1147	107.14.41.145	80	1	GET	cdn.tynt.com	/tc.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8345	200	OK	-	-	-	(empty)	-	-	-	-	-	FfHQtD3cAWQaxsNgw3	text/plain
1356060752.450413	CVOFI33nV32rSyxqs8	192.168.5.10	1148	23.15.5.205	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	FxhCHs4UwvDjc1LgJl	text/plain
1356060752.513751	CVOFI33nV32rSyxqs8	192.168.5.10	1148	23.15.5.205	80	2	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootstl.cab	-	Microsoft-CryptoAPI/5.131.2600.2180	0	49082	200	OK	-	-	-	(empty)	-	-	-	-	-	FTbRFKYclxMkSrI7i	application/vnd.ms-cab-compressed
1356060752.632324	CVOFI33nV32rSyxqs8	192.168.5.10	1148	23.15.5.205	80	3	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1239	200	OK	-	-	-	(empty)	-	-	-	-	-	FtaR9N2uJZ0ELRFUzi	binary
1356060753.310573	Ckf22m3zPsSAfyTvNe	192.168.5.10	1143	184.29.143.144	80	2	GET	cdn.api.twitter.com	/1/urls/count.json?url=http://www.pornochilango.com/&callback=twttr.receiveCount	http://platform.twitter.com/widgets/tweet_button.1355514129.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	74	200	OK	-	-	-	(empty)	-	-	-	-	-	F1fFeY3k1ZwAMs8Cd3	text/plain
1356060753.306605	CeWmOI1A6Dp4tkIYkf	192.168.5.10	1149	173.192.170.82	80	1	GET	widgets.amung.us	/colwid/?c=083800ffffff	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3645	200	OK	-	-	-	(empty)	-	-	-	-	-	FDVVcsovfmSX6xZ3e	image/png
1356060754.445918	CwT5nb23ZqsJmhlOi9	192.168.5.10	1151	67.202.66.202	80	1	GET	ic.tynt.com	/b/p?id=w!7e4lxyptnjbo~w!a8ja1hipykjr&ts=1356075031312&cu=www.pornochilango.com/&t=PORNO CHILANGO	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F9oS3n14RqRXDoC67l	image/gif
1356060754.445659	CRgyrB22zf5Lmb4Pu6	192.168.5.10	1150	67.202.66.172	80	1	GET	de.tynt.com	/deb/v2?id=w!7e4lxyptnjbo~w!a8ja1hipykjr&r=	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2	200	OK	-	-	-	(empty)	-	-	-	-	-	FFzlOq2vdmgr6AWU0a	text/plain
1356060755.576739	CoaFJt1TTPfjf0HUOc	192.168.5.10	1152	5.199.175.59	443	1	GET	whicheverallbusiness.pro	/src/memlogin/ROUlKm	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	8641	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs5Stu1bPs2woosdL1	application/jar
1356060755.578841	C7WYJ63s6NHB4AplS5	192.168.5.10	1153	5.199.175.59	443	1	GET	whicheverallbusiness.pro	/src/memlogin/rJypJt	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	32866	200	OK	-	-	-	(empty)	-	-	-	-	-	FwsOUh4elcIofbNRu	application/zip
1356060755.868834	CoaFJt1TTPfjf0HUOc	192.168.5.10	1152	5.199.175.59	443	2	GET	whicheverallbusiness.pro	/src/memlogin/ROUlKm	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	8641	200	OK	-	-	-	(empty)	-	-	-	-	-	FiIA994vqIIGoCFcrj	application/jar
1356060755.996484	C7WYJ63s6NHB4AplS5	192.168.5.10	1153	5.199.175.59	443	2	GET	whicheverallbusiness.pro	/src/memlogin/rJypJt	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	32866	200	OK	-	-	-	(empty)	-	-	-	-	-	FGHl9UTpVqW3486q3	application/zip
1356060756.071206	CoaFJt1TTPfjf0HUOc	192.168.5.10	1152	5.199.175.59	443	3	GET	whicheverallbusiness.pro	/src/memlogin/ROUlKm	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	8641	200	OK	-	-	-	(empty)	-	-	-	-	-	F4MSHqATlNmoQUXgf	application/jar
1356060756.180856	C7WYJ63s6NHB4AplS5	192.168.5.10	1153	5.199.175.59	443	3	GET	whicheverallbusiness.pro	/src/memlogin/rJypJt	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	32866	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm2ePYXDRFPwppgw6	application/zip
1356060756.726191	C7WYJ63s6NHB4AplS5	192.168.5.10	1153	5.199.175.59	443	4	GET	whicheverallbusiness.pro	/src/memlogin/rJypJt	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	32866	200	OK	-	-	-	(empty)	-	-	-	-	-	FtF2853uEimmg6gLGb	application/zip
1356060756.906431	C7WYJ63s6NHB4AplS5	192.168.5.10	1153	5.199.175.59	443	5	GET	whicheverallbusiness.pro	/ipod.php?flash=477&help=253&index=7&poll=479&star=1121&links=84&down=738&list=430	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	305664	200	OK	-	-	-	(empty)	-	-	-	-	-	FbZe4G2m2eXHc29fUf	application/x-dosexec
#close	2014-04-03-11-02-55
